ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED,
Proceso electoral,Tipo de elección,Año,Ubigeo,Departamento,Provincia,Distrito,Organización politica,Tipo de Organización politica,Votos obtenidos,Total Electores,Votos emitidos,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220200,TACNA,TARATA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,969,"7,424","6,578",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220200,TACNA,TARATA,,BANDERAS TACNEÑISTAS,MOVIMIENTO REGIONAL,222,"7,424","6,578",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220200,TACNA,TARATA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,71,"7,424","6,578",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220200,TACNA,TARATA,,VOTOS EN BLANCO,,589,"7,424","6,578",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220200,TACNA,TARATA,,VOTOS NULOS,,368,"7,424","6,578",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220300,TACNA,JORGE BASADRE,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"2,698","9,750","8,709",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220300,TACNA,JORGE BASADRE,,MOVIMIENTO BASADRINO,ORGANIZACIÓN LOCAL (PROVINCIAL),"1,483","9,750","8,709",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220300,TACNA,JORGE BASADRE,,RECUPEREMOS TACNA,MOVIMIENTO REGIONAL,"1,433","9,750","8,709",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220300,TACNA,JORGE BASADRE,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,"1,220","9,750","8,709",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220300,TACNA,JORGE BASADRE,,VAMOS PERU,PARTIDO POLÍTICO,632,"9,750","8,709",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220300,TACNA,JORGE BASADRE,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,102,"9,750","8,709",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220300,TACNA,JORGE BASADRE,,TACNA LIBRE,MOVIMIENTO REGIONAL,100,"9,750","8,709",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220300,TACNA,JORGE BASADRE,,MOVIMIENTO POPULAR AYMARA QUECHUA AMAZONENSE,MOVIMIENTO REGIONAL,50,"9,750","8,709",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220300,TACNA,JORGE BASADRE,,VOTOS EN BLANCO,,724,"9,750","8,709",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220300,TACNA,JORGE BASADRE,,VOTOS NULOS,,267,"9,750","8,709",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220400,TACNA,CANDARAVE,,MOVIMIENTO CIVICO PERUANO,MOVIMIENTO REGIONAL,"1,545","6,056","5,324",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220400,TACNA,CANDARAVE,,SIEMPRE TACNA,MOVIMIENTO REGIONAL,794,"6,056","5,324",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220400,TACNA,CANDARAVE,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,743,"6,056","5,324",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220400,TACNA,CANDARAVE,,NUEVA GENERACION TACNEÑA,MOVIMIENTO REGIONAL,580,"6,056","5,324",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220400,TACNA,CANDARAVE,,MOVIMENTO INDEPENDIENTE REGIONAL FUERZA TACNA,MOVIMIENTO REGIONAL,552,"6,056","5,324",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220400,TACNA,CANDARAVE,,VAMOS PERU,PARTIDO POLÍTICO,270,"6,056","5,324",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220400,TACNA,CANDARAVE,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,206,"6,056","5,324",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220400,TACNA,CANDARAVE,,VOTOS EN BLANCO,,377,"6,056","5,324",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,220400,TACNA,CANDARAVE,,VOTOS NULOS,,257,"6,056","5,324",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"23,193","107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"22,466","107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,RENOVACION TUMBESINA,MOVIMIENTO REGIONAL,"9,714","107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,SUMATE AL CAMBIO,MOVIMIENTO REGIONAL,"6,541","107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,UNION POR EL PERU,PARTIDO POLÍTICO,"4,666","107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"2,784","107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"1,555","107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,FUERZA TUMBESINA 2010,MOVIMIENTO REGIONAL,"1,263","107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,ACCION POPULAR,PARTIDO POLÍTICO,"1,232","107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,PARTICIPACION TUMBESINA,MOVIMIENTO REGIONAL,616,"107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,NUEVA ALTERNATIVA,MOVIMIENTO REGIONAL,540,"107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,435,"107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,245,"107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,VOTOS EN BLANCO,,"9,458","107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230100,TUMBES,TUMBES,,VOTOS NULOS,,"6,637","107,646","91,345",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230200,TUMBES,CONTRALMIRANTE VILLAR,,SUMATE AL CAMBIO,MOVIMIENTO REGIONAL,"2,826","13,812","12,408",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230200,TUMBES,CONTRALMIRANTE VILLAR,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"2,388","13,812","12,408",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230200,TUMBES,CONTRALMIRANTE VILLAR,,SOLIDARIDAD NACIONAL,PARTIDO POLÍTICO,"1,803","13,812","12,408",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230200,TUMBES,CONTRALMIRANTE VILLAR,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,"1,767","13,812","12,408",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230200,TUMBES,CONTRALMIRANTE VILLAR,,FUERZA POPULAR,PARTIDO POLÍTICO,806,"13,812","12,408",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230200,TUMBES,CONTRALMIRANTE VILLAR,,RENOVACION TUMBESINA,MOVIMIENTO REGIONAL,578,"13,812","12,408",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230200,TUMBES,CONTRALMIRANTE VILLAR,,MOVIMIENTO INDEPENDIENTE REGIONAL FAENA,MOVIMIENTO REGIONAL,548,"13,812","12,408",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230200,TUMBES,CONTRALMIRANTE VILLAR,,ACCION POPULAR,PARTIDO POLÍTICO,211,"13,812","12,408",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230200,TUMBES,CONTRALMIRANTE VILLAR,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,97,"13,812","12,408",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230200,TUMBES,CONTRALMIRANTE VILLAR,,VOTOS EN BLANCO,,793,"13,812","12,408",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230200,TUMBES,CONTRALMIRANTE VILLAR,,VOTOS NULOS,,591,"13,812","12,408",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,24 DE JULIO,ORGANIZACIÓN LOCAL (PROVINCIAL),"4,930","30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,SOLIDARIDAD NACIONAL,PARTIDO POLÍTICO,"4,047","30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,ZARUMILLA UNIDA AL DESARROLLO,ORGANIZACIÓN LOCAL (PROVINCIAL),"3,711","30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,NUEVA ALTERNATIVA,MOVIMIENTO REGIONAL,"3,525","30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,YA ES LA HORA,MOVIMIENTO REGIONAL,"1,986","30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,822","30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,FUERZA POPULAR,PARTIDO POLÍTICO,852,"30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,502,"30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,388,"30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,284,"30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,VAMOS PERU,PARTIDO POLÍTICO,163,"30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,VOTOS EN BLANCO,,"2,653","30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,230300,TUMBES,ZARUMILLA,,VOTOS NULOS,,"1,590","30,856","26,453",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,CHIMPUM CALLAO,ALIANZA ELECTORAL,"201,372","712,596","601,560",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,POR TI CALLAO,MOVIMIENTO REGIONAL,"90,248","712,596","601,560",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,ACCION POPULAR,PARTIDO POLÍTICO,"54,725","712,596","601,560",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,FUERZA POPULAR,PARTIDO POLÍTICO,"42,313","712,596","601,560",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,MI CALLAO,MOVIMIENTO REGIONAL,"24,709","712,596","601,560",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,MOVIMIENTO AMPLIO REGIONAL CALLAO,MOVIMIENTO REGIONAL,"18,870","712,596","601,560",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,MOVIMIENTO INDEPENDIENTE REGIONAL UNION DEMOCRATICA CHALACA,MOVIMIENTO REGIONAL,"17,805","712,596","601,560",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"15,762","712,596","601,560",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,ADUANEC,MOVIMIENTO REGIONAL,"9,835","712,596","601,560",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"9,569","712,596","601,560",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,PUERTO CALLAO,ALIANZA ELECTORAL,"8,483","712,596","601,560",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,240100,CALLAO,CALLAO,,FRENTE POR LA DEMOCRACIA DEL CALLAO,ALIANZA ELECTORAL,"8,010","712,596","601,560",
