ELECTION_PROCESS,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,TOTAL_VOTERS,MALE_VOTERS,FEMALE_VOTERS,UNDER_18,AGE_18_TO_20,AGE_21_TO_29,AGE_30_TO_35,AGE_36_TO_50,AGE_51_TO_75,OVER_75,INITIAL_EDUCATION,PRIMARY_EDUCATION,SECONDARY_EDUCATION,UNIVERSITY_EDUCATION,TECHNICAL_EDUCATION,SPECIAL_EDUCATION,NO_EDUCATION,DISABILITIES
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050504,AYACUCHO,LUCANAS,CARMEN SALCEDO,902,399,503,0,43,148,104,247,293,67,0,272,388,16,8,0,218,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050506,AYACUCHO,LUCANAS,CHAVIÑA,"1,325",647,678,0,99,269,152,308,382,115,0,494,513,47,7,0,264,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050508,AYACUCHO,LUCANAS,CHIPAO,"1,952",956,996,0,131,346,204,503,621,147,0,627,693,76,18,0,538,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050510,AYACUCHO,LUCANAS,HUAC-HUAS,961,505,456,0,43,119,98,261,342,98,0,404,415,46,0,0,96,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050511,AYACUCHO,LUCANAS,LARAMATE,"1,100",559,541,0,54,171,110,313,375,77,0,463,486,56,7,0,88,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050512,AYACUCHO,LUCANAS,LEONCIO PRADO,757,413,344,0,29,102,84,226,254,62,0,269,378,31,8,0,71,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050513,AYACUCHO,LUCANAS,LUCANAS,"1,895",933,962,0,165,485,205,463,470,107,0,701,751,52,9,0,382,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050514,AYACUCHO,LUCANAS,LLAUTA,868,496,372,0,17,139,99,250,288,75,0,336,429,47,8,0,48,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050516,AYACUCHO,LUCANAS,OCAÑA,"1,470",774,696,0,53,215,175,452,501,74,0,669,534,48,2,0,217,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050517,AYACUCHO,LUCANAS,OTOCA,951,515,436,0,55,176,111,284,294,31,0,420,358,27,4,0,142,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050520,AYACUCHO,LUCANAS,SANCOS,"2,180","1,256",924,0,131,619,316,545,490,79,0,745,989,64,8,0,374,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050521,AYACUCHO,LUCANAS,SAN JUAN,533,256,277,0,46,121,51,142,124,49,0,118,278,41,9,0,87,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050522,AYACUCHO,LUCANAS,SAN PEDRO,"1,786",882,904,0,149,358,200,440,502,137,0,712,513,38,7,0,516,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050524,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,490,242,248,0,13,57,54,124,190,52,0,166,191,19,4,0,110,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050525,AYACUCHO,LUCANAS,SANTA LUCIA,704,411,293,0,35,149,77,213,193,37,0,238,388,25,3,0,50,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050529,AYACUCHO,LUCANAS,SAISA,294,175,119,0,16,40,41,87,93,17,0,98,149,23,1,0,23,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050531,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,868,441,427,0,58,164,120,241,263,22,0,412,314,31,2,0,109,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050532,AYACUCHO,LUCANAS,SAN CRISTOBAL,"1,199",590,609,0,118,268,141,296,319,57,0,392,438,24,2,0,343,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050601,AYACUCHO,PARINACOCHAS,CORACORA,"7,627","3,658","3,969",0,677,"1,823","1,010","2,048","1,682",387,0,"1,815","4,013",876,98,0,825,14
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050604,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,500,262,238,0,41,126,72,121,128,12,0,186,152,6,1,0,155,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050605,AYACUCHO,PARINACOCHAS,CHUMPI,"1,475",690,785,0,111,286,145,354,453,126,0,559,589,35,5,0,287,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050608,AYACUCHO,PARINACOCHAS,PACAPAUSA,441,227,214,0,23,93,50,89,151,35,0,130,171,10,0,0,130,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050611,AYACUCHO,PARINACOCHAS,PULLO,"2,136","1,102","1,034",0,141,609,306,539,454,87,0,872,"1,016",56,7,0,185,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050612,AYACUCHO,PARINACOCHAS,PUYUSCA,"1,533",759,774,0,90,281,180,396,497,89,0,576,642,47,5,0,263,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050615,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,540,290,250,0,50,85,71,156,144,34,0,198,186,8,2,0,146,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050616,AYACUCHO,PARINACOCHAS,UPAHUACHO,853,440,413,0,65,152,131,233,247,25,0,328,288,13,5,0,219,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050701,AYACUCHO,VICTOR FAJARDO,HUANCAPI,"1,629",747,882,0,117,331,212,384,453,132,0,449,772,159,11,0,238,6
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050702,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,"1,407",678,729,0,95,263,165,370,437,77,0,522,485,51,2,0,347,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050703,AYACUCHO,VICTOR FAJARDO,APONGO,639,303,336,0,27,116,93,158,212,33,0,222,284,22,4,0,107,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050704,AYACUCHO,VICTOR FAJARDO,CANARIA,"1,922",913,"1,009",0,105,367,218,522,604,106,0,672,868,79,6,0,297,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050706,AYACUCHO,VICTOR FAJARDO,CAYARA,958,434,524,0,47,179,127,216,308,81,0,288,395,42,5,0,228,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050707,AYACUCHO,VICTOR FAJARDO,COLCA,"1,152",556,596,0,67,244,161,277,330,73,0,380,513,105,3,1,150,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050708,AYACUCHO,VICTOR FAJARDO,HUALLA,"1,371",587,784,0,71,257,147,367,427,102,0,476,518,23,0,0,354,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050709,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,709,337,372,0,56,157,98,179,190,29,0,339,209,9,0,0,152,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050710,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,"1,165",489,676,0,92,187,127,301,364,94,0,440,351,27,4,0,343,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050713,AYACUCHO,VICTOR FAJARDO,SARHUA,"1,739",798,941,0,118,383,225,453,487,73,0,661,459,29,1,0,589,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050714,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,"1,692",812,880,0,94,323,209,482,478,106,0,704,572,36,7,0,373,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050715,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,414,223,191,0,15,56,49,96,173,25,0,168,142,13,1,0,90,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050801,AYACUCHO,HUANCA SANCOS,SANCOS,"2,193","1,033","1,160",0,150,446,276,628,565,128,0,681,"1,048",205,29,1,229,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050802,AYACUCHO,HUANCA SANCOS,SACSAMARCA,"1,229",570,659,0,86,279,140,328,336,60,0,518,486,30,5,0,190,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050803,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,"1,685",758,927,0,149,415,198,466,399,58,0,769,566,21,4,0,325,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050804,AYACUCHO,HUANCA SANCOS,CARAPO,"1,666",764,902,0,129,354,194,446,454,89,0,637,661,52,13,0,303,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050901,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,"4,720","2,232","2,488",0,345,"1,022",635,"1,223","1,218",277,0,"1,776","1,676",142,3,1,"1,122",7
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050902,AYACUCHO,VILCAS HUAMAN,VISCHONGO,"2,657","1,245","1,412",0,187,586,351,653,726,154,0,924,"1,012",67,5,1,648,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050903,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,982,476,506,0,60,191,109,240,308,74,0,321,381,40,3,0,237,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050904,AYACUCHO,VILCAS HUAMAN,CARHUANCA,809,391,418,0,51,155,66,196,250,91,0,264,313,52,5,0,175,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050905,AYACUCHO,VILCAS HUAMAN,CONCEPCION,"1,574",740,834,0,113,315,217,438,392,99,0,635,559,21,3,0,356,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050906,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,"1,404",686,718,0,77,246,154,353,481,93,0,559,451,40,1,0,353,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050907,AYACUCHO,VILCAS HUAMAN,SAURAMA,963,473,490,0,56,211,110,238,275,73,0,349,352,24,2,0,236,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,050908,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,"1,038",488,550,0,71,180,118,256,334,79,0,376,384,34,1,0,243,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051001,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,"1,931","1,017",914,0,124,373,271,553,494,116,0,473,"1,046",189,36,2,185,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051002,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,318,180,138,0,25,67,38,81,85,22,0,104,146,11,3,0,54,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051003,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,297,151,146,0,9,65,33,70,93,27,0,90,161,17,4,0,25,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051004,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,"1,218",677,541,0,87,238,169,335,323,66,0,355,680,62,10,0,111,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051005,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,491,271,220,0,31,83,49,112,183,33,0,149,242,20,6,0,74,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051006,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,561,276,285,0,44,117,66,172,140,22,0,156,232,25,0,0,148,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051007,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,399,203,196,0,16,75,42,101,140,25,0,125,189,18,3,0,64,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051008,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,319,185,134,0,12,62,46,75,100,24,0,106,147,9,2,0,55,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051009,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,150,86,64,0,9,41,20,33,40,7,0,45,84,6,3,0,12,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051010,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,418,213,205,0,22,76,40,135,118,27,0,112,214,34,2,0,56,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051101,AYACUCHO,SUCRE,QUEROBAMBA,"1,495",697,798,0,95,284,207,401,410,98,0,356,750,127,15,0,247,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051102,AYACUCHO,SUCRE,BELEN,264,126,138,0,15,51,34,64,79,21,0,58,137,17,1,0,51,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051103,AYACUCHO,SUCRE,CHALCOS,367,183,184,0,19,79,45,100,112,12,0,132,191,14,1,0,29,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051104,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,820,410,410,0,49,178,114,233,219,27,0,328,320,13,1,0,158,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051105,AYACUCHO,SUCRE,PAICO,479,237,242,0,24,77,55,137,152,34,0,149,218,10,4,0,98,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051106,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,509,249,260,0,22,85,56,127,178,41,0,187,184,20,2,0,116,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051107,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,431,220,211,0,27,81,43,149,121,10,0,136,188,20,2,0,85,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051108,AYACUCHO,SUCRE,SORAS,526,248,278,0,22,98,71,164,138,33,0,167,237,31,5,0,86,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051109,AYACUCHO,SUCRE,HUACAÑA,311,158,153,0,16,47,46,84,88,30,0,106,138,11,0,0,56,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051110,AYACUCHO,SUCRE,CHILCAYOC,403,188,215,0,21,64,46,92,136,44,0,140,162,9,1,0,91,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,051111,AYACUCHO,SUCRE,MORCOLLA,931,474,457,0,62,178,133,276,232,50,0,333,406,29,6,0,157,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,"126,952","61,113","65,839",1,"10,705","35,235","20,067","33,959","23,611","3,374",0,"26,726","64,785","20,444","1,416",16,"13,565",127
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060102,CAJAMARCA,CAJAMARCA,ASUNCION,"6,461","3,154","3,307",0,520,"1,556",845,"1,641","1,548",351,0,"3,206","1,450",85,6,0,"1,714",3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060103,CAJAMARCA,CAJAMARCA,COSPAN,"4,260","2,294","1,966",0,295,"1,034",665,"1,152",962,152,0,"2,461",841,66,4,0,888,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060104,CAJAMARCA,CAJAMARCA,CHETILLA,"2,437","1,095","1,342",0,198,623,348,640,570,58,0,993,346,7,0,0,"1,091",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060105,CAJAMARCA,CAJAMARCA,ENCAÑADA,"17,536","8,711","8,825",3,"1,753","5,067","2,674","4,480","3,182",377,0,"7,158","5,096",336,38,0,"4,908",13
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060106,CAJAMARCA,CAJAMARCA,JESUS,"9,547","4,576","4,971",1,872,"2,402","1,275","2,464","2,076",457,0,"5,032","2,392",211,22,0,"1,890",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060107,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,"21,107","10,144","10,963",1,"2,042","6,303","3,214","5,316","3,703",528,0,"7,547","8,012",987,157,4,"4,400",21
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060108,CAJAMARCA,CAJAMARCA,LLACANORA,"3,205","1,492","1,713",0,291,877,463,813,633,128,0,"1,684",883,61,5,0,572,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060109,CAJAMARCA,CAJAMARCA,MAGDALENA,"6,367","3,219","3,148",0,643,"1,729",884,"1,687","1,266",158,0,"3,026","2,009",157,26,0,"1,149",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060110,CAJAMARCA,CAJAMARCA,MATARA,"3,429","1,658","1,771",0,261,780,428,908,850,202,0,"1,831",940,66,12,0,580,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060111,CAJAMARCA,CAJAMARCA,NAMORA,"5,790","2,845","2,945",0,534,"1,651",844,"1,479","1,140",142,0,"2,970","1,347",108,5,0,"1,360",3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060112,CAJAMARCA,CAJAMARCA,SAN JUAN,"3,507","1,727","1,780",1,316,866,525,918,735,146,0,"1,621","1,127",103,8,0,648,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060201,CAJAMARCA,CAJABAMBA,CAJABAMBA,"24,027","11,585","12,442",0,"2,035","6,056","3,415","6,541","5,088",892,0,"12,401","6,952","1,310",72,2,"3,290",11
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060202,CAJAMARCA,CAJABAMBA,CACHACHI,"9,175","4,745","4,430",0,920,"2,431","1,315","2,418","1,843",248,0,"5,751","1,306",91,4,0,"2,023",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,"6,703","3,291","3,412",0,697,"1,786",855,"1,748","1,425",192,0,"4,098",923,38,4,0,"1,640",3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060205,CAJAMARCA,CAJABAMBA,SITACOCHA,"4,879","2,457","2,422",0,415,"1,172",688,"1,298","1,116",190,0,"3,174",614,22,2,0,"1,067",3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060301,CAJAMARCA,CELENDIN,CELENDIN,"15,733","7,391","8,342",0,"1,325","4,063","2,020","3,964","3,547",814,0,"6,454","5,895","1,494",71,0,"1,819",78
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060302,CAJAMARCA,CELENDIN,CORTEGANA,"4,198","2,159","2,039",0,344,"1,204",664,"1,138",780,68,0,"2,134","1,087",32,8,0,937,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060303,CAJAMARCA,CELENDIN,CHUMUCH,"1,856",979,877,0,163,472,292,495,378,56,0,"1,155",342,10,0,0,349,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060304,CAJAMARCA,CELENDIN,HUASMIN,"7,158","3,720","3,438",0,559,"2,011","1,075","1,873","1,438",202,0,"3,924","1,352",68,5,0,"1,809",7
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060305,CAJAMARCA,CELENDIN,JORGE CHAVEZ,705,365,340,0,57,170,85,185,168,40,0,278,350,53,5,0,19,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,"2,010",989,"1,021",0,157,526,242,480,487,118,0,850,855,131,8,0,166,5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,"2,840","1,402","1,438",0,243,834,444,739,519,61,0,"1,886",403,33,2,0,516,7
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060308,CAJAMARCA,CELENDIN,OXAMARCA,"3,996","2,019","1,977",0,361,"1,056",656,"1,013",792,118,0,"2,616",638,28,3,0,711,12
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060309,CAJAMARCA,CELENDIN,SOROCHUCO,"6,876","3,428","3,448",0,547,"1,739",941,"1,916","1,510",223,0,"3,582","1,348",89,3,1,"1,853",3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060310,CAJAMARCA,CELENDIN,SUCRE,"3,399","1,742","1,657",0,255,836,474,941,741,152,0,"1,880",965,165,17,0,372,31
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060311,CAJAMARCA,CELENDIN,UTCO,927,503,424,0,73,194,155,277,198,30,0,536,234,48,1,0,108,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060312,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,"4,220","2,150","2,070",0,335,"1,201",643,"1,137",834,70,0,"2,756",722,34,2,0,706,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060401,CAJAMARCA,CONTUMAZA,CONTUMAZA,"5,151","2,720","2,431",0,448,"1,319",696,"1,287","1,131",270,0,"2,763","1,556",452,42,2,336,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060403,CAJAMARCA,CONTUMAZA,CHILETE,"2,417","1,211","1,206",0,138,525,311,659,663,121,0,929,"1,114",168,27,0,179,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060404,CAJAMARCA,CONTUMAZA,GUZMANGO,"1,635",847,788,0,104,375,250,436,394,76,0,"1,194",251,24,8,0,158,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060405,CAJAMARCA,CONTUMAZA,SAN BENITO,"2,043","1,115",928,0,128,423,309,585,496,102,0,"1,256",614,63,4,0,106,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060406,CAJAMARCA,CONTUMAZA,CUPISNIQUE,"1,088",590,498,0,84,246,152,296,270,40,0,650,355,37,1,0,45,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060407,CAJAMARCA,CONTUMAZA,TANTARICA,"1,861",980,881,0,93,359,261,547,500,101,0,"1,048",583,41,5,0,184,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060408,CAJAMARCA,CONTUMAZA,YONAN,"5,018","2,491","2,527",0,286,952,632,"1,460","1,426",262,0,"1,745","2,443",472,51,1,306,5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060409,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,836,434,402,0,66,209,120,234,171,36,0,533,176,26,1,0,100,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060501,CAJAMARCA,CUTERVO,CUTERVO,"32,576","15,679","16,897",0,"2,982","8,874","4,757","8,595","6,404",964,0,"14,397","9,940","1,570",104,2,"6,563",23
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060502,CAJAMARCA,CUTERVO,CALLAYUC,"5,373","2,796","2,577",0,453,"1,480",868,"1,493",994,85,0,"3,251",975,42,5,0,"1,100",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060503,CAJAMARCA,CUTERVO,CUJILLO,"1,665",894,771,0,139,489,251,463,294,29,0,"1,007",492,31,1,0,134,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060504,CAJAMARCA,CUTERVO,CHOROS,"2,265","1,270",995,0,186,560,391,641,453,34,0,"1,057",888,40,7,0,273,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060505,CAJAMARCA,CUTERVO,LA RAMADA,"2,582","1,254","1,328",0,251,726,392,709,463,41,0,"1,513",683,26,5,0,355,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060506,CAJAMARCA,CUTERVO,PIMPINGOS,"3,606","1,945","1,661",0,250,883,547,"1,069",776,81,0,"1,849","1,196",76,7,0,478,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060507,CAJAMARCA,CUTERVO,QUEROCOTILLO,"7,762","4,097","3,665",0,539,"1,776","1,220","2,239","1,795",193,0,"4,102","2,181",110,12,0,"1,357",0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,"3,094","1,641","1,453",0,231,789,464,909,657,44,0,"1,544","1,090",91,5,0,364,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060509,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,"1,488",785,703,0,142,388,222,426,280,30,0,886,413,19,4,0,166,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060510,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,"2,308","1,185","1,123",0,184,585,337,692,459,51,0,"1,373",585,37,4,0,309,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060511,CAJAMARCA,CUTERVO,SANTA CRUZ,"2,090","1,122",968,0,145,549,346,574,433,43,0,"1,063",655,42,4,0,326,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060512,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,"3,636","1,989","1,647",0,300,945,545,986,768,92,0,"2,323",608,42,5,0,658,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060513,CAJAMARCA,CUTERVO,SANTO TOMAS,"4,394","2,306","2,088",0,324,"1,157",706,"1,265",879,63,0,"2,428","1,291",91,6,0,578,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060514,CAJAMARCA,CUTERVO,SOCOTA,"6,430","3,285","3,145",0,527,"1,590",918,"1,879","1,330",186,0,"3,420","1,831",159,15,0,"1,005",4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060515,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,958,513,445,0,67,191,138,272,257,33,0,465,325,24,3,0,141,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060601,CAJAMARCA,CHOTA,CHOTA,"34,382","16,215","18,167",0,"2,818","8,857","5,195","9,488","6,740","1,284",0,"12,800","11,558","2,591",247,1,"7,185",71
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060602,CAJAMARCA,CHOTA,ANGUIA,"2,210","1,079","1,131",0,210,556,301,635,448,60,0,"1,244",488,33,1,0,444,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060603,CAJAMARCA,CHOTA,COCHABAMBA,"3,888","1,939","1,949",0,285,910,532,"1,122",898,141,0,"2,058",955,90,13,0,772,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060604,CAJAMARCA,CHOTA,CONCHAN,"3,611","1,741","1,870",0,289,935,602,949,713,123,0,"1,942",786,47,4,0,832,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060605,CAJAMARCA,CHOTA,CHADIN,"2,535","1,299","1,236",0,196,694,429,681,493,42,0,"1,070",879,53,7,0,526,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060606,CAJAMARCA,CHOTA,CHIGUIRIP,"3,021","1,535","1,486",0,212,750,443,864,671,81,0,"1,646",640,39,5,0,691,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060607,CAJAMARCA,CHOTA,CHIMBAN,"1,630",902,728,0,126,467,283,453,284,17,0,826,511,25,2,0,266,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060608,CAJAMARCA,CHOTA,HUAMBOS,"5,503","2,707","2,796",0,373,"1,341",738,"1,466","1,356",229,0,"3,284",965,74,6,0,"1,174",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060609,CAJAMARCA,CHOTA,LAJAS,"10,207","5,004","5,203",1,856,"2,640","1,464","2,858","2,077",311,0,"4,410","3,095",250,25,0,"2,427",5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,060610,CAJAMARCA,CHOTA,LLAMA,"3,054","1,590","1,464",0,186,624,369,874,864,137,0,"1,755",924,54,7,0,314,1
