ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED
Proceso electoral,Tipo de elección,Año,Ubigeo,Departamento,Provincia,Distrito,Organización politica,Tipo de Organización politica,Votos obtenidos,Total Electores,Votos emitidos
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200800,PUNO,SANDIA,,PODER DEMOCRATICO REGIONAL,MOVIMIENTO REGIONAL,"4,325","28,402","25,221"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200800,PUNO,SANDIA,,ACCION POPULAR,PARTIDO POLÍTICO,"3,985","28,402","25,221"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200800,PUNO,SANDIA,,PERU POSIBLE,PARTIDO POLÍTICO,"2,304","28,402","25,221"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200800,PUNO,SANDIA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,988","28,402","25,221"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200800,PUNO,SANDIA,,UNIDOS POR EL DESARROLLO,MOVIMIENTO REGIONAL,"1,570","28,402","25,221"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200800,PUNO,SANDIA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,513","28,402","25,221"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200800,PUNO,SANDIA,,VOTOS EN BLANCO,,"3,436","28,402","25,221"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200800,PUNO,SANDIA,,VOTOS NULOS,,"1,745","28,402","25,221"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,"17,749","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"16,469","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,MOVIMIENTO REGIONAL DE INTEGRACION ANDINA,MOVIMIENTO REGIONAL,"13,975","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,PODER DEMOCRATICO REGIONAL,MOVIMIENTO REGIONAL,"12,243","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,MORAL Y DESARROLLO,MOVIMIENTO REGIONAL,"10,096","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,MOVIMIENTO POLITICO CONSTRUYENDO POR LA REGION SUR,MOVIMIENTO REGIONAL,"7,310","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,PARTIDO POLÍTICO,"6,478","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"6,012","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"3,105","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,887","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"2,750","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,"2,373","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,CON FUERZA PERU,PARTIDO POLÍTICO,"2,099","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"1,891","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,UNIDOS POR EL DESARROLLO,MOVIMIENTO REGIONAL,"1,866","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,FUERZA DEMOCRATICA,PARTIDO POLÍTICO,"1,774","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,ACCION POPULAR,PARTIDO POLÍTICO,"1,533","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,PARTIDO RENACIMIENTO ANDINO,PARTIDO POLÍTICO,"1,428","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,FUERZA NACIONAL,PARTIDO POLÍTICO,"1,371","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"1,251","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA-AYMARA,MOVIMIENTO REGIONAL,697,"141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,VOTOS EN BLANCO,,"2,559","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,200900,PUNO,SAN ROMAN,,VOTOS NULOS,,"11,141","141,721","129,057"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201000,PUNO,YUNGUYO,,CENTRO DE INTEGRACION FRONTERA SUR YUNGUYO WIÑAYMARCA,ORGANIZACIÓN LOCAL (PROVINCIAL),"5,651","26,293","23,036"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201000,PUNO,YUNGUYO,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"4,925","26,293","23,036"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201000,PUNO,YUNGUYO,,MORAL Y DESARROLLO,MOVIMIENTO REGIONAL,"3,566","26,293","23,036"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201000,PUNO,YUNGUYO,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"1,740","26,293","23,036"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201000,PUNO,YUNGUYO,,UNION POR EL PERU,PARTIDO POLÍTICO,"1,244","26,293","23,036"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201000,PUNO,YUNGUYO,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,218","26,293","23,036"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201000,PUNO,YUNGUYO,,PODER DEMOCRATICO REGIONAL,MOVIMIENTO REGIONAL,"1,202","26,293","23,036"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201000,PUNO,YUNGUYO,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,434,"26,293","23,036"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201000,PUNO,YUNGUYO,,MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA-AYMARA,MOVIMIENTO REGIONAL,308,"26,293","23,036"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201000,PUNO,YUNGUYO,,VOTOS EN BLANCO,,943,"26,293","23,036"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201000,PUNO,YUNGUYO,,VOTOS NULOS,,"1,805","26,293","23,036"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201100,PUNO,SAN ANTONIO DE PUTINA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"4,335","15,622","14,352"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201100,PUNO,SAN ANTONIO DE PUTINA,,PODER DEMOCRATICO REGIONAL,MOVIMIENTO REGIONAL,"2,906","15,622","14,352"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201100,PUNO,SAN ANTONIO DE PUTINA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,465","15,622","14,352"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201100,PUNO,SAN ANTONIO DE PUTINA,,UNION POR EL PERU,PARTIDO POLÍTICO,"1,028","15,622","14,352"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201100,PUNO,SAN ANTONIO DE PUTINA,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,990,"15,622","14,352"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201100,PUNO,SAN ANTONIO DE PUTINA,,MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA-AYMARA,MOVIMIENTO REGIONAL,754,"15,622","14,352"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201100,PUNO,SAN ANTONIO DE PUTINA,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,530,"15,622","14,352"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201100,PUNO,SAN ANTONIO DE PUTINA,,UNIDOS POR EL DESARROLLO,MOVIMIENTO REGIONAL,355,"15,622","14,352"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201100,PUNO,SAN ANTONIO DE PUTINA,,ACCION POPULAR,PARTIDO POLÍTICO,193,"15,622","14,352"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201100,PUNO,SAN ANTONIO DE PUTINA,,VOTOS EN BLANCO,,580,"15,622","14,352"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201100,PUNO,SAN ANTONIO DE PUTINA,,VOTOS NULOS,,"1,216","15,622","14,352"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"7,808","48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,"5,275","48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"5,105","48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,MORAL Y DESARROLLO,MOVIMIENTO REGIONAL,"5,065","48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,PARTIDO POLÍTICO,"4,761","48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"3,156","48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,PARTIDO POLÍTICO,"2,995","48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,UNION POR EL PERU,PARTIDO POLÍTICO,"1,949","48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,UNIDOS POR EL DESARROLLO,MOVIMIENTO REGIONAL,956,"48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,419,"48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,VOTOS EN BLANCO,,"2,340","48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201200,PUNO,EL COLLAO,,VOTOS NULOS,,"4,522","48,137","44,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,"2,306","17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"1,966","17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,UNIDOS POR EL DESARROLLO,MOVIMIENTO REGIONAL,"1,555","17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,ACCION POPULAR,PARTIDO POLÍTICO,"1,407","17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,MORAL Y DESARROLLO,MOVIMIENTO REGIONAL,"1,147","17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,029","17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,UNION POR EL PERU,PARTIDO POLÍTICO,918,"17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,CON FUERZA PERU,PARTIDO POLÍTICO,882,"17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,FRENTE INDEPENDIENTE MORALIZADOR,PARTIDO POLÍTICO,525,"17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,MOVIMIENTO REGIONAL DE INTEGRACION ANDINA,MOVIMIENTO REGIONAL,397,"17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,MOVIMIENTO POLITICO CONSTRUYENDO POR LA REGION SUR,MOVIMIENTO REGIONAL,225,"17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA-AYMARA,MOVIMIENTO REGIONAL,174,"17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,VOTOS EN BLANCO,,"1,246","17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,201300,PUNO,MOHO,,VOTOS NULOS,,"1,464","17,468","15,241"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210100,SAN MARTIN,MOYOBAMBA,,ACCION REGIONAL,MOVIMIENTO REGIONAL,"12,337","58,911","48,990"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210100,SAN MARTIN,MOYOBAMBA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"10,225","58,911","48,990"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210100,SAN MARTIN,MOYOBAMBA,,NUEVA AMAZONIA,MOVIMIENTO REGIONAL,"9,066","58,911","48,990"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210100,SAN MARTIN,MOYOBAMBA,,MOVIMIENTO POLITICO REGIONAL IDEAS,MOVIMIENTO REGIONAL,"5,992","58,911","48,990"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210100,SAN MARTIN,MOYOBAMBA,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,297","58,911","48,990"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210100,SAN MARTIN,MOYOBAMBA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,804","58,911","48,990"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210100,SAN MARTIN,MOYOBAMBA,,ACCION POPULAR,PARTIDO POLÍTICO,"1,656","58,911","48,990"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210100,SAN MARTIN,MOYOBAMBA,,VOTOS EN BLANCO,,"2,225","58,911","48,990"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210100,SAN MARTIN,MOYOBAMBA,,VOTOS NULOS,,"3,388","58,911","48,990"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210200,SAN MARTIN,HUALLAGA,,NUEVA AMAZONIA,MOVIMIENTO REGIONAL,"4,259","12,799","11,030"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210200,SAN MARTIN,HUALLAGA,,MOVIMIENTO POLITICO REGIONAL IDEAS,MOVIMIENTO REGIONAL,"3,027","12,799","11,030"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210200,SAN MARTIN,HUALLAGA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"2,026","12,799","11,030"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210200,SAN MARTIN,HUALLAGA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,837,"12,799","11,030"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210200,SAN MARTIN,HUALLAGA,,VOTOS EN BLANCO,,453,"12,799","11,030"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210200,SAN MARTIN,HUALLAGA,,VOTOS NULOS,,428,"12,799","11,030"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210300,SAN MARTIN,LAMAS,,NUEVA AMAZONIA,MOVIMIENTO REGIONAL,"12,256","41,000","36,204"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210300,SAN MARTIN,LAMAS,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"8,380","41,000","36,204"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210300,SAN MARTIN,LAMAS,,MOVIMIENTO POLITICO REGIONAL IDEAS,MOVIMIENTO REGIONAL,"3,036","41,000","36,204"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210300,SAN MARTIN,LAMAS,,VOTOS EN BLANCO,,"10,404","41,000","36,204"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210300,SAN MARTIN,LAMAS,,VOTOS NULOS,,"2,128","41,000","36,204"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210400,SAN MARTIN,MARISCAL CACERES,,FUERZA COMUNAL,MOVIMIENTO REGIONAL,"3,770","26,609","22,396"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210400,SAN MARTIN,MARISCAL CACERES,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"3,730","26,609","22,396"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210400,SAN MARTIN,MARISCAL CACERES,,NUEVA AMAZONIA,MOVIMIENTO REGIONAL,"3,306","26,609","22,396"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210400,SAN MARTIN,MARISCAL CACERES,,ACCION POPULAR,PARTIDO POLÍTICO,"2,652","26,609","22,396"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210400,SAN MARTIN,MARISCAL CACERES,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,079","26,609","22,396"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210400,SAN MARTIN,MARISCAL CACERES,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,931","26,609","22,396"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210400,SAN MARTIN,MARISCAL CACERES,,MOVIMIENTO POLITICO REGIONAL IDEAS,MOVIMIENTO REGIONAL,"1,495","26,609","22,396"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210400,SAN MARTIN,MARISCAL CACERES,,ACCION REGIONAL,MOVIMIENTO REGIONAL,397,"26,609","22,396"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210400,SAN MARTIN,MARISCAL CACERES,,VOTOS EN BLANCO,,708,"26,609","22,396"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210400,SAN MARTIN,MARISCAL CACERES,,VOTOS NULOS,,"2,328","26,609","22,396"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210500,SAN MARTIN,RIOJA,,NUEVA AMAZONIA,MOVIMIENTO REGIONAL,"8,970","55,225","46,061"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210500,SAN MARTIN,RIOJA,,FUERZA COMUNAL,MOVIMIENTO REGIONAL,"8,481","55,225","46,061"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210500,SAN MARTIN,RIOJA,,MOVIMIENTO POLITICO REGIONAL IDEAS,MOVIMIENTO REGIONAL,"8,320","55,225","46,061"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210500,SAN MARTIN,RIOJA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"6,539","55,225","46,061"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210500,SAN MARTIN,RIOJA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"2,962","55,225","46,061"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210500,SAN MARTIN,RIOJA,,UNION POR EL PERU,PARTIDO POLÍTICO,"1,988","55,225","46,061"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210500,SAN MARTIN,RIOJA,,ACCION REGIONAL,MOVIMIENTO REGIONAL,"1,471","55,225","46,061"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210500,SAN MARTIN,RIOJA,,VOTOS EN BLANCO,,"3,875","55,225","46,061"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210500,SAN MARTIN,RIOJA,,VOTOS NULOS,,"3,455","55,225","46,061"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210600,SAN MARTIN,SAN MARTIN,,NUEVA AMAZONIA,MOVIMIENTO REGIONAL,"33,186","93,076","80,666"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210600,SAN MARTIN,SAN MARTIN,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"12,516","93,076","80,666"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210600,SAN MARTIN,SAN MARTIN,,MOVIMIENTO POLITICO REGIONAL IDEAS,MOVIMIENTO REGIONAL,"11,725","93,076","80,666"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210600,SAN MARTIN,SAN MARTIN,,ACCION POPULAR,PARTIDO POLÍTICO,"4,777","93,076","80,666"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210600,SAN MARTIN,SAN MARTIN,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"4,153","93,076","80,666"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210600,SAN MARTIN,SAN MARTIN,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"3,202","93,076","80,666"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,210600,SAN MARTIN,SAN MARTIN,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"1,920","93,076","80,666"
